date,state,State,Population,Negative PCR tests,Cases or Positive PCR tests,Cases Per 100000,Total PCR tests,PCR Per 100000,Positivity
20200715,AS,American Samoa,55465,816,0,0,816,1471,0
20200715,SD,South Dakota,884659,85891,,0,85891,9709,0
20200715,AR,Arkansas,3017804,365479,30297,1004,395776,13115,0.08
20200715,TN,Tennessee,6829174,1028612,68441,1002,1097053,16064,0.06
20200715,AL,Alabama,4903185,481982,58225,1187,540207,11017,0.11
20200715,TX,Texas,28995881,2359834,282365,974,2642199,9112,0.11
20200715,AK,Alaska,731545,154462,1631,223,156093,21337,0.01
20200715,UT,Utah,3205958,401189,30891,964,432080,13477,0.07
20200715,WV,West Virginia,1792147,213347,4439,248,217786,12152,0.02
20200715,VA,Virginia,8535519,771455,70669,828,842124,9866,0.08
20200715,WY,Wyoming,578759,40929,1605,277,42534,7349,0.04
20200715,VI,U.S. Virgin Islands,106977,4637,,0,4637,4335,0
20200715,WA,Washington,7614893,829170,47655,626,876825,11515,0.05
20200715,MI,Michigan,9986857,1289006,71197,713,1360203,13620,0.05
20200715,MN,Minnesota,5639632,746755,43742,776,790497,14017,0.06
20200714,WA,Washington,7614893,813282,46693,613,859975,11293,0.05
20200714,MO,Missouri,6137428,476277,28826,470,505103,8230,0.06
20200714,MN,Minnesota,5639632,734444,43170,765,777614,13788,0.06
20200714,MI,Michigan,9986857,1255922,70306,704,1326228,13280,0.05
20200714,MP,Northern Mariana Islands,56882,10664,33,58,10697,18806,0
20200714,MD,Maryland,6045680,591809,74260,1228,666069,11017,0.11
20200714,MA,Massachusetts,6892503,866084,105986,1538,972070,14103,0.11
20200714,LA,Louisiana,4648794,894413,82042,1765,976455,21004,0.08
20200714,KY,Kentucky,4467673,435333,19349,433,454682,10177,0.04
20200714,KS,Kansas,2913314,211117,,0,211117,7247,0
20200714,MS,Mississippi,2976149,312671,37198,1250,349869,11756,0.11
20200714,IN,Indiana,6732219,525724,,0,525724,7809,0
20200714,MT,Montana,1068778,119444,1952,183,121396,11358,0.02
20200714,IL,Illinois,12671821,1885934,155506,1227,2041440,16110,0.08
20200714,NC,North Carolina,10488084,1165362,89484,853,1254846,11964,0.07
20200714,ID,Idaho,1787065,118882,10658,596,129540,7249,0.08
20200714,ND,North Dakota,762062,120540,4493,590,125033,16407,0.04
20200714,IA,Iowa,3155070,344559,35849,1136,380408,12057,0.09
20200714,NE,Nebraska,1934408,194836,21399,1106,216235,11178,0.1
20200714,HI,Hawaii,1415872,94827,,0,94827,6697,0
20200714,NH,New Hampshire,1359711,129960,6068,446,136028,10004,0.04
20200714,GU,Guam,165768,17225,304,183,17529,10574,0.02
20200714,NJ,New Jersey,8882190,1545316,175915,1981,1721231,19378,0.1
20200714,GA,Georgia,10617423,1007071,123963,1168,1131034,10653,0.11
20200714,NM,New Mexico,2096829,409064,15291,729,424355,20238,0.04
20200714,FL,Florida,21477737,2393614,291629,1358,2685243,12502,0.11
20200714,NV,Nevada,3080156,330561,29619,962,360180,11694,0.08
20200714,DE,Delaware,973764,128631,11989,1231,140620,14441,0.09
20200714,NY,New York,19453561,4381752,403175,2072,4784927,24597,0.08
20200714,DC,District of Columbia,705749,122970,,0,122970,17424,0
20200714,OH,Ohio,11689100,975754,64013,548,1039767,8895,0.06
20200714,CT,Connecticut,3565287,556593,45523,1277,602116,16888,0.08
20200714,OK,Oklahoma,3956971,419556,21738,549,441294,11152,0.05
20200714,CO,Colorado,5758736,367713,34229,594,401942,6980,0.09
20200714,OR,Oregon,4217737,292651,12151,288,304802,7227,0.04
20200714,CA,California,39512223,5338447,336508,852,5674955,14363,0.06
20200714,PA,Pennsylvania,12801989,850612,93906,734,944518,7378,0.1
20200714,AZ,Arizona,7278717,593846,127345,1750,721191,9908,0.18
20200714,PR,Puerto Rico,3725789,255766,2904,78,258670,6943,0.01
20200714,AS,American Samoa,55465,816,0,0,816,1471,0
20200714,RI,Rhode Island,1059361,157070,17588,1660,174658,16487,0.1
20200714,AR,Arkansas,3017804,360566,29733,985,390299,12933,0.08
20200714,SC,South Carolina,5148714,457092,60220,1170,517312,10047,0.12
20200714,AL,Alabama,4903185,471834,56441,1151,528275,10774,0.11
20200714,SD,South Dakota,884659,84592,,0,84592,9562,0
20200714,AK,Alaska,731545,147894,1579,216,149473,20433,0.01
20200714,TN,Tennessee,6829174,1005100,66220,970,1071320,15687,0.06
20200714,WV,West Virginia,1792147,209605,4289,239,213894,11935,0.02
20200714,TX,Texas,28995881,2323622,275058,949,2598680,8962,0.11
20200714,WY,Wyoming,578759,38077,1581,273,39658,6852,0.04
20200714,UT,Utah,3205958,394043,30478,951,424521,13242,0.07
20200714,WI,Wisconsin,5822434,673195,37906,651,711101,12213,0.05
20200714,VA,Virginia,8535519,758407,69610,816,828017,9701,0.08
20200714,VI,U.S. Virgin Islands,106977,4084,,0,4084,3818,0
20200714,ME,Maine,1344212,121909,3168,236,125077,9305,0.03
20200714,VT,Vermont,623989,76319,1305,209,77624,12440,0.02
20200713,WI,Wisconsin,5822434,659479,36942,634,696421,11961,0.05
20200713,MP,Northern Mariana Islands,56882,10734,33,58,10767,18929,0
20200713,MO,Missouri,6137428,467887,27890,454,495777,8078,0.06
20200713,MN,Minnesota,5639632,726217,42772,758,768989,13635,0.06
20200713,MS,Mississippi,2976149,306735,36564,1229,343299,11535,0.11
20200713,ME,Maine,1344212,120404,3159,235,123563,9192,0.03
20200713,MD,Maryland,6045680,578430,73527,1216,651957,10784,0.11
20200713,MA,Massachusetts,6892503,854316,105783,1535,960099,13930,0.11
20200713,LA,Louisiana,4648794,873599,79827,1717,953426,20509,0.08
20200713,KY,Kentucky,4467673,422232,18824,421,441056,9872,0.04
20200713,MT,Montana,1068778,116852,1843,172,118695,11106,0.02
20200713,KS,Kansas,2913314,211117,,0,211117,7247,0
20200713,NC,North Carolina,10488084,1132958,87528,835,1220486,11637,0.07
20200713,IN,Indiana,6732219,518372,,0,518372,7700,0
20200713,ND,North Dakota,762062,119436,4442,583,123878,16256,0.04
20200713,IL,Illinois,12671821,1858195,154799,1222,2012994,15886,0.08
20200713,NE,Nebraska,1934408,190487,21172,1094,211659,10942,0.1
20200713,ID,Idaho,1787065,116230,10163,569,126393,7073,0.08
20200713,NH,New Hampshire,1359711,128812,6054,445,134866,9919,0.04
20200713,IA,Iowa,3155070,341187,35529,1126,376716,11940,0.09
20200713,NJ,New Jersey,8882190,1524863,175522,1976,1700385,19144,0.1
20200713,HI,Hawaii,1415872,93950,,0,93950,6635,0
20200713,NM,New Mexico,2096829,403329,15028,717,418357,19952,0.04
20200713,GU,Guam,165768,17030,304,183,17334,10457,0.02
20200713,NV,Nevada,3080156,324678,28515,926,353193,11467,0.08
20200713,GA,Georgia,10617423,987398,120569,1136,1107967,10435,0.11
20200713,NY,New York,19453561,4322619,402263,2068,4724882,24288,0.09
20200713,FL,Florida,21477737,2357139,282435,1315,2639574,12290,0.11
20200713,OH,Ohio,11689100,957898,62913,538,1020811,8733,0.06
20200713,DE,Delaware,973764,126484,11898,1222,138382,14211,0.09
20200713,OK,Oklahoma,3956971,400037,20745,524,420782,10634,0.05
20200713,DC,District of Columbia,705749,119314,,0,119314,16906,0
20200713,OR,Oregon,4217737,288274,11795,280,300069,7114,0.04
20200713,CT,Connecticut,3565287,544470,45308,1271,589778,16542,0.08
20200713,PA,Pennsylvania,12801989,835732,93015,727,928747,7255,0.1
20200713,CO,Colorado,5758736,362452,33911,589,396363,6883,0.09
20200713,PR,Puerto Rico,3725789,255766,2811,75,258577,6940,0.01
20200713,CA,California,39512223,5215203,329162,833,5544365,14032,0.06
20200713,RI,Rhode Island,1059361,155756,17487,1651,173243,16354,0.1
20200713,AZ,Arizona,7278717,578602,123101,1691,701703,9640,0.18
20200713,SC,South Carolina,5148714,448933,58003,1127,506936,9846,0.11
20200713,AS,American Samoa,55465,816,0,0,816,1471,0
20200713,SD,South Dakota,884659,83854,,0,83854,9479,0
20200713,AR,Arkansas,3017804,354035,28939,959,382974,12690,0.08
20200713,TN,Tennessee,6829174,988687,64737,948,1053424,15425,0.06
20200713,AL,Alabama,4903185,464059,54768,1117,518827,10581,0.11
20200713,TX,Texas,28995881,2275812,264313,912,2540125,8760,0.1
20200713,AK,Alaska,731545,145051,1539,210,146590,20038,0.01
20200713,UT,Utah,3205958,388305,30030,937,418335,13049,0.07
20200713,WY,Wyoming,578759,38077,1506,260,39583,6839,0.04
20200713,VA,Virginia,8535519,742373,68814,806,811187,9504,0.08
20200713,WV,West Virginia,1792147,203966,4143,231,208109,11612,0.02
20200713,VI,U.S. Virgin Islands,106977,4084,,0,4084,3818,0
20200713,VT,Vermont,623989,75280,1301,208,76581,12273,0.02
20200713,MI,Michigan,9986857,1236229,69722,698,1305951,13077,0.05
20200713,WA,Washington,7614893,796317,45745,601,842062,11058,0.05
20200712,WI,Wisconsin,5822434,653352,36448,626,689800,11847,0.05
20200712,MS,Mississippi,2976149,298924,35961,1208,334885,11252,0.11
20200712,MP,Northern Mariana Islands,56882,10734,33,58,10767,18929,0
20200712,MO,Missouri,6137428,458065,27443,447,485508,7911,0.06
20200712,MT,Montana,1068778,112903,1758,164,114661,10728,0.02
20200712,MI,Michigan,9986857,1219379,69338,694,1288717,12904,0.05
20200712,WV,West Virginia,1792147,202829,4091,228,206920,11546,0.02
20200712,MD,Maryland,6045680,570282,73109,1209,643391,10642,0.11
20200712,MA,Massachusetts,6892503,845883,105629,1533,951512,13805,0.11
20200712,LA,Louisiana,4648794,856873,78122,1680,934995,20113,0.08
20200712,NC,North Carolina,10488084,1113874,85701,817,1199575,11438,0.07
20200712,KY,Kentucky,4467673,418781,18562,415,437343,9789,0.04
20200712,ND,North Dakota,762062,118145,4334,569,122479,16072,0.04
20200712,KS,Kansas,2913314,199168,,0,199168,6836,0
20200712,NE,Nebraska,1934408,187105,20998,1086,208103,10758,0.1
20200712,IN,Indiana,6732219,513035,,0,513035,7621,0
20200712,NH,New Hampshire,1359711,127365,6024,443,133389,9810,0.05
20200712,IL,Illinois,12671821,1829066,153916,1215,1982982,15649,0.08
20200712,NJ,New Jersey,8882190,1510306,175298,1974,1685604,18977,0.1
20200712,ID,Idaho,1787065,114756,9775,547,124531,6968,0.08
20200712,NM,New Mexico,2096829,395981,14773,705,410754,19589,0.04
20200712,IA,Iowa,3155070,339342,35071,1112,374413,11867,0.09
20200712,NV,Nevada,3080156,319873,27683,899,347556,11284,0.08
20200712,HI,Hawaii,1415872,92720,,0,92720,6549,0
20200712,NY,New York,19453561,4271489,401706,2065,4673195,24022,0.09
20200712,GU,Guam,165768,16667,304,183,16971,10238,0.02
20200712,OH,Ohio,11689100,940794,61669,528,1002463,8576,0.06
20200712,GA,Georgia,10617423,966490,116926,1101,1083416,10204,0.11
20200712,OK,Oklahoma,3956971,400037,20235,511,420272,10621,0.05
20200712,FL,Florida,21477737,2304196,269811,1256,2574007,11985,0.1
20200712,OR,Oregon,4217737,284002,10881,258,294883,6991,0.04
20200712,DE,Delaware,973764,124605,11823,1214,136428,14010,0.09
20200712,PA,Pennsylvania,12801989,829018,92552,723,921570,7199,0.1
20200712,DC,District of Columbia,705749,116036,,0,116036,16442,0
20200712,PR,Puerto Rico,3725789,255766,2583,69,258349,6934,0.01
20200712,CT,Connecticut,3565287,542107,45224,1268,587331,16474,0.08
20200712,RI,Rhode Island,1059361,149343,17312,1634,166655,15732,0.1
20200712,CO,Colorado,5758736,355512,33587,583,389099,6757,0.09
20200712,SC,South Carolina,5148714,435860,56485,1097,492345,9562,0.11
20200712,CA,California,39512223,5085795,320804,812,5406599,13683,0.06
20200712,SD,South Dakota,884659,83109,,0,83109,9394,0
20200712,AZ,Arizona,7278717,573705,121758,1673,695463,9555,0.18
20200712,TN,Tennessee,6829174,956055,61443,900,1017498,14899,0.06
20200712,AS,American Samoa,55465,816,0,0,816,1471,0
20200712,TX,Texas,28995881,2234096,258658,892,2492754,8597,0.1
20200712,AR,Arkansas,3017804,354035,28367,940,382402,12672,0.07
20200712,UT,Utah,3205958,383574,29484,920,413058,12884,0.07
20200712,AL,Alabama,4903185,457919,52908,1079,510827,10418,0.1
20200712,VA,Virginia,8535519,733375,67830,795,801205,9387,0.08
20200712,AK,Alaska,731545,143996,1479,202,145475,19886,0.01
20200712,VI,U.S. Virgin Islands,106977,3908,,0,3908,3653,0
20200712,WY,Wyoming,578759,38077,1506,260,39583,6839,0.04
20200712,VT,Vermont,623989,74555,1296,208,75851,12156,0.02
20200712,WA,Washington,7614893,778827,44675,587,823502,10814,0.05
20200712,MN,Minnesota,5639632,712771,42281,750,755052,13388,0.06
20200712,ME,Maine,1344212,118775,3143,234,121918,9070,0.03
20200711,WA,Washington,7614893,773779,44341,582,818120,10744,0.05
20200711,MS,Mississippi,2976149,298924,35105,1180,334029,11224,0.11
20200711,MP,Northern Mariana Islands,56882,10734,31,54,10765,18925,0
20200711,MO,Missouri,6137428,447417,27133,442,474550,7732,0.06
20200711,MT,Montana,1068778,111682,1677,157,113359,10606,0.01
20200711,MI,Michigan,9986857,1197752,68948,690,1266700,12684,0.05
20200711,ME,Maine,1344212,116370,3131,233,119501,8890,0.03
20200711,MD,Maryland,6045680,556810,72467,1199,629277,10409,0.12
20200711,MA,Massachusetts,6892503,834936,105457,1530,940393,13644,0.11
20200711,LA,Louisiana,4648794,847644,76803,1652,924447,19886,0.08
20200711,NC,North Carolina,10488084,1092265,83793,799,1176058,11213,0.07
20200711,KY,Kentucky,4467673,418781,18307,410,437088,9783,0.04
20200711,ND,North Dakota,762062,116608,4243,557,120851,15858,0.04
20200711,KS,Kansas,2913314,199168,,0,199168,6836,0
20200711,NE,Nebraska,1934408,183077,20777,1074,203854,10538,0.1
20200711,IN,Indiana,6732219,507067,,0,507067,7532,0
20200711,NH,New Hampshire,1359711,126311,5991,441,132302,9730,0.05
20200711,IL,Illinois,12671821,1791126,152962,1207,1944088,15342,0.08
20200711,NJ,New Jersey,8882190,1486325,174959,1970,1661284,18704,0.11
20200711,ID,Idaho,1787065,112421,9219,516,121640,6807,0.08
20200711,NM,New Mexico,2096829,389032,14549,694,403581,19247,0.04
20200711,IA,Iowa,3155070,333714,34647,1098,368361,11675,0.09
20200711,NV,Nevada,3080156,314395,26838,871,341233,11078,0.08
20200711,HI,Hawaii,1415872,91076,,0,91076,6433,0
20200711,NY,New York,19453561,4209748,401029,2061,4610777,23701,0.09
20200711,GU,Guam,165768,16667,304,183,16971,10238,0.02
20200711,OH,Ohio,11689100,918821,60328,516,979149,8377,0.06
20200711,GA,Georgia,10617423,950472,114401,1077,1064873,10029,0.11
20200711,OK,Oklahoma,3956971,400037,19779,500,419816,10610,0.05
20200711,FL,Florida,21477737,2220788,254511,1185,2475299,11525,0.1
20200711,OR,Oregon,4217737,280332,10881,258,291213,6904,0.04
20200711,DE,Delaware,973764,121372,11699,1201,133071,13666,0.09
20200711,PA,Pennsylvania,12801989,817634,92001,719,909635,7105,0.1
20200711,DC,District of Columbia,705749,113249,,0,113249,16047,0
20200711,PR,Puerto Rico,3725789,255766,2435,65,258201,6930,0.01
20200711,CT,Connecticut,3565287,511101,45129,1266,556230,15601,0.08
20200711,RI,Rhode Island,1059361,149343,17312,1634,166655,15732,0.1
20200711,CO,Colorado,5758736,349670,33189,576,382859,6648,0.09
20200711,SC,South Carolina,5148714,433391,54538,1059,487929,9477,0.11
20200711,CA,California,39512223,4963351,312344,790,5275695,13352,0.06
20200711,SD,South Dakota,884659,82152,,0,82152,9286,0
20200711,AZ,Arizona,7278717,564060,119233,1638,683293,9388,0.17
20200711,TN,Tennessee,6829174,946108,60508,886,1006616,14740,0.06
20200711,AS,American Samoa,55465,816,0,0,816,1471,0
20200711,WV,West Virginia,1792147,199749,3963,221,203712,11367,0.02
20200711,AR,Arkansas,3017804,342846,26803,888,369649,12249,0.07
20200711,UT,Utah,3205958,376497,28855,900,405352,12644,0.07
20200711,AL,Alabama,4903185,450073,51294,1046,501367,10225,0.1
20200711,VA,Virginia,8535519,716553,66963,785,783516,9179,0.09
20200711,AK,Alaska,731545,141991,1385,189,143376,19599,0.01
20200711,VI,U.S. Virgin Islands,106977,3640,,0,3640,3403,0
20200711,WY,Wyoming,578759,38077,1488,257,39565,6836,0.04
20200711,VT,Vermont,623989,73749,1283,206,75032,12025,0.02
20200711,WI,Wisconsin,5822434,646504,35679,613,682183,11716,0.05
20200711,MN,Minnesota,5639632,700524,41571,737,742095,13159,0.06
20200711,TX,Texas,28995881,2179162,250462,864,2429624,8379,0.1
20200710,WA,Washington,7614893,763962,43815,575,807777,10608,0.05
20200710,MP,Northern Mariana Islands,56882,10734,31,54,10765,18925,0
20200710,MO,Missouri,6137428,428826,25999,424,454825,7411,0.06
20200710,MN,Minnesota,5639632,685058,40767,723,725825,12870,0.06
20200710,MS,Mississippi,2976149,295690,34321,1153,330011,11089,0.1
20200710,ME,Maine,1344212,114907,3110,231,118017,8780,0.03
20200710,MD,Maryland,6045680,549153,71910,1189,621063,10273,0.12
20200710,MA,Massachusetts,6892503,827506,105290,1528,932796,13533,0.11
20200710,LA,Louisiana,4648794,830612,74636,1605,905248,19473,0.08
20200710,KY,Kentucky,4467673,414020,17890,400,431910,9667,0.04
20200710,MT,Montana,1068778,110585,1593,149,112178,10496,0.01
20200710,KS,Kansas,2913314,199168,,0,199168,6836,0
20200710,NC,North Carolina,10488084,1069281,81331,775,1150612,10971,0.07
20200710,IN,Indiana,6732219,500262,,0,500262,7431,0
20200710,ND,North Dakota,762062,115442,4154,545,119596,15694,0.03
20200710,IL,Illinois,12671821,1759976,151767,1198,1911743,15087,0.08
20200710,NE,Nebraska,1934408,180391,20623,1066,201014,10391,0.1
20200710,ID,Idaho,1787065,108650,8740,489,117390,6569,0.07
20200710,NH,New Hampshire,1359711,125078,5973,439,131051,9638,0.05
20200710,IA,Iowa,3155070,328264,33984,1077,362248,11481,0.09
20200710,NJ,New Jersey,8882190,1448530,174628,1966,1623158,18274,0.11
20200710,HI,Hawaii,1415872,89465,,0,89465,6319,0
20200710,NM,New Mexico,2096829,381630,14251,680,395881,18880,0.04
20200710,GU,Guam,165768,16556,302,182,16858,10170,0.02
20200710,NV,Nevada,3080156,309583,25908,841,335491,10892,0.08
20200710,GA,Georgia,10617423,935137,111211,1047,1046348,9855,0.11
20200710,NY,New York,19453561,4141275,400299,2058,4541574,23346,0.09
20200710,FL,Florida,21477737,2177476,244151,1137,2421627,11275,0.1
20200710,OH,Ohio,11689100,896697,59000,505,955697,8176,0.06
20200710,DE,Delaware,973764,120056,11608,1192,131664,13521,0.09
20200710,OK,Oklahoma,3956971,391982,19092,482,411074,10389,0.05
20200710,DC,District of Columbia,705749,110141,,0,110141,15606,0
20200710,OR,Oregon,4217737,275316,10881,258,286197,6786,0.04
20200710,CT,Connecticut,3565287,511174,45056,1264,556230,15601,0.08
20200710,PA,Pennsylvania,12801989,804764,91206,712,895970,6999,0.1
20200710,CO,Colorado,5758736,341615,32546,565,374161,6497,0.09
20200710,PR,Puerto Rico,3725789,255766,2351,63,258117,6928,0.01
20200710,CA,California,39512223,4871440,304297,770,5175737,13099,0.06
20200710,RI,Rhode Island,1059361,149343,17312,1634,166655,15732,0.1
20200710,AZ,Arizona,7278717,552319,116209,1597,668528,9185,0.17
20200710,SC,South Carolina,5148714,422816,52273,1015,475089,9227,0.11
20200710,AS,American Samoa,55465,816,0,0,816,1471,0
20200710,SD,South Dakota,884659,81141,,0,81141,9172,0
20200710,AR,Arkansas,3017804,338609,26803,888,365412,12109,0.07
20200710,TN,Tennessee,6829174,935029,59085,865,994114,14557,0.06
20200710,AL,Alabama,4903185,441708,49892,1018,491600,10026,0.1
20200710,TX,Texas,28995881,2149678,240111,828,2389789,8242,0.1
20200710,AK,Alaska,731545,140608,1323,181,141931,19402,0.01
20200710,UT,Utah,3205958,367751,28223,880,395974,12351,0.07
20200710,WY,Wyoming,578759,38077,1445,250,39522,6829,0.04
20200710,VA,Virginia,8535519,699794,66095,774,765889,8973,0.09
20200710,WV,West Virginia,1792147,197220,3872,216,201092,11221,0.02
20200710,VI,U.S. Virgin Islands,106977,3473,,0,3473,3246,0
20200710,VT,Vermont,623989,72821,1277,205,74098,11875,0.02
20200710,MI,Michigan,9986857,1171120,68295,684,1239415,12410,0.06
20200710,WI,Wisconsin,5822434,635411,34753,597,670164,11510,0.05
20200709,VT,Vermont,623989,71477,1272,204,72749,11659,0.02
20200709,MP,Northern Mariana Islands,56882,10734,31,54,10765,18925,0
20200709,MO,Missouri,6137428,428826,25999,424,454825,7411,0.06
20200709,WI,Wisconsin,5822434,623554,33908,582,657462,11292,0.05
20200709,MS,Mississippi,2976149,291213,33309,1119,324522,10904,0.1
20200709,ME,Maine,1344212,112272,3092,230,115364,8582,0.03
20200709,MD,Maryland,6045680,541134,71447,1182,612581,10133,0.12
20200709,MA,Massachusetts,6892503,814864,105138,1525,920002,13348,0.11
20200709,LA,Louisiana,4648794,808146,71994,1549,880140,18933,0.08
20200709,KY,Kentucky,4467673,405768,17491,392,423259,9474,0.04
20200709,MT,Montana,1068778,107299,1466,137,108765,10177,0.01
20200709,KS,Kansas,2913314,190864,,0,190864,6551,0
20200709,NC,North Carolina,10488084,1042462,79349,757,1121811,10696,0.07
20200709,IN,Indiana,6732219,492717,,0,492717,7319,0
20200709,ND,North Dakota,762062,113779,4070,534,117849,15464,0.03
20200709,IL,Illinois,12671821,1728306,150450,1187,1878756,14826,0.08
20200709,NE,Nebraska,1934408,177410,20425,1056,197835,10227,0.1
20200709,ID,Idaho,1787065,105651,8307,465,113958,6377,0.07
20200709,NH,New Hampshire,1359711,123676,5952,438,129628,9533,0.05
20200709,IA,Iowa,3155070,321419,33240,1054,354659,11241,0.09
20200709,NJ,New Jersey,8882190,1425177,174240,1962,1599417,18007,0.11
20200709,HI,Hawaii,1415872,88058,,0,88058,6219,0
20200709,NM,New Mexico,2096829,375670,14017,668,389687,18585,0.04
20200709,GU,Guam,165768,16223,301,182,16524,9968,0.02
20200709,NV,Nevada,3080156,304874,24904,809,329778,10707,0.08
20200709,GA,Georgia,10617423,912695,106727,1005,1019422,9601,0.1
20200709,NY,New York,19453561,4068503,399513,2054,4468016,22968,0.09
20200709,FL,Florida,21477737,2124680,232718,1084,2357398,10976,0.1
20200709,OH,Ohio,11689100,855071,57506,492,912577,7807,0.06
20200709,DE,Delaware,973764,117674,11487,1180,129161,13264,0.09
20200709,OK,Oklahoma,3956971,383258,18496,467,401754,10153,0.05
20200709,DC,District of Columbia,705749,105244,,0,105244,14912,0
20200709,OR,Oregon,4217737,270887,10632,252,281519,6675,0.04
20200709,CT,Connecticut,3565287,511233,44997,1262,556230,15601,0.08
20200709,PA,Pennsylvania,12801989,787156,90202,705,877358,6853,0.1
20200709,CO,Colorado,5758736,335586,32138,558,367724,6385,0.09
20200709,PR,Puerto Rico,3725789,255766,2235,60,258001,6925,0.01
20200709,CA,California,39512223,4781935,296499,750,5078434,12853,0.06
20200709,RI,Rhode Island,1059361,147894,17243,1628,165137,15588,0.1
20200709,AZ,Arizona,7278717,540390,112028,1539,652418,8963,0.17
20200709,SC,South Carolina,5148714,413074,50548,982,463622,9005,0.11
20200709,AS,American Samoa,55465,816,0,0,816,1471,0
20200709,SD,South Dakota,884659,79974,,0,79974,9040,0
20200709,AR,Arkansas,3017804,338609,26052,863,364661,12084,0.07
20200709,TN,Tennessee,6829174,915123,57153,837,972276,14237,0.06
20200709,AL,Alabama,4903185,421330,48588,991,469918,9584,0.1
20200709,TX,Texas,28995881,2082866,230346,794,2313212,7978,0.1
20200709,AK,Alaska,731545,134472,1272,174,135744,18556,0.01
20200709,UT,Utah,3205958,361377,27356,853,388733,12125,0.07
20200709,WV,West Virginia,1792147,193363,3718,207,197081,10997,0.02
20200709,VA,Virginia,8535519,685440,65191,764,750631,8794,0.09
20200709,WY,Wyoming,578759,37271,1428,247,38699,6687,0.04
20200709,VI,U.S. Virgin Islands,106977,3370,,0,3370,3150,0
20200709,WA,Washington,7614893,750576,42974,564,793550,10421,0.05
20200709,MI,Michigan,9986857,1148490,67683,678,1216173,12178,0.06
20200709,MN,Minnesota,5639632,665277,40163,712,705440,12509,0.06
20200708,WA,Washington,7614893,738919,42132,553,781051,10257,0.05
20200708,MO,Missouri,6137428,417136,25204,411,442340,7207,0.06
20200708,MN,Minnesota,5639632,653381,39589,702,692970,12288,0.06
20200708,MI,Michigan,9986857,1125452,67237,673,1192689,11943,0.06
20200708,MP,Northern Mariana Islands,56882,10734,31,54,10765,18925,0
20200708,MD,Maryland,6045680,532247,70861,1172,603108,9976,0.12
20200708,MA,Massachusetts,6892503,805393,104961,1523,910354,13208,0.12
20200708,LA,Louisiana,4648794,795586,70151,1509,865737,18623,0.08
20200708,KY,Kentucky,4467673,398002,17202,385,415204,9294,0.04
20200708,KS,Kansas,2913314,190864,,0,190864,6551,0
20200708,MS,Mississippi,2976149,283431,32620,1096,316051,10619,0.1
20200708,IN,Indiana,6732219,486794,,0,486794,7231,0
20200708,MT,Montana,1068778,105050,1371,128,106421,9957,0.01
20200708,IL,Illinois,12671821,1693144,149432,1179,1842576,14541,0.08
20200708,NC,North Carolina,10488084,1019372,77310,737,1096682,10456,0.07
20200708,ID,Idaho,1787065,102792,7884,441,110676,6193,0.07
20200708,ND,North Dakota,762062,111868,3971,521,115839,15201,0.03
20200708,IA,Iowa,3155070,313842,32509,1030,346351,10978,0.09
20200708,NE,Nebraska,1934408,174847,20201,1044,195048,10083,0.1
20200708,HI,Hawaii,1415872,86025,,0,86025,6076,0
20200708,NH,New Hampshire,1359711,122579,5932,436,128511,9451,0.05
20200708,GU,Guam,165768,15833,299,180,16132,9732,0.02
20200708,NJ,New Jersey,8882190,1403809,174039,1959,1577848,17764,0.11
20200708,GA,Georgia,10617423,896519,103890,978,1000409,9422,0.1
20200708,NM,New Mexico,2096829,371515,13727,655,385242,18373,0.04
20200708,FL,Florida,21477737,2096424,223783,1042,2320207,10803,0.1
20200708,NV,Nevada,3080156,299352,24301,789,323653,10508,0.08
20200708,DE,Delaware,973764,116572,11418,1173,127990,13144,0.09
20200708,NY,New York,19453561,4003523,398929,2051,4402452,22631,0.09
20200708,DC,District of Columbia,705749,103647,,0,103647,14686,0
20200708,OH,Ohio,11689100,855071,56384,482,911455,7797,0.06
20200708,CT,Connecticut,3565287,498895,44741,1255,543636,15248,0.08
20200708,OK,Oklahoma,3956971,376930,17893,452,394823,9978,0.05
20200708,CO,Colorado,5758736,330409,31736,551,362145,6289,0.09
20200708,OR,Oregon,4217737,265450,10277,244,275727,6537,0.04
20200708,CA,California,39512223,4706707,289468,733,4996175,12645,0.06
20200708,PA,Pennsylvania,12801989,774378,89515,699,863893,6748,0.1
20200708,AZ,Arizona,7278717,532456,108031,1484,640487,8799,0.17
20200708,PR,Puerto Rico,3725789,192686,2171,58,194857,5230,0.01
20200708,AS,American Samoa,55465,816,0,0,816,1471,0
20200708,RI,Rhode Island,1059361,146066,17204,1624,163270,15412,0.11
20200708,AR,Arkansas,3017804,328760,24512,812,353272,11706,0.07
20200708,SC,South Carolina,5148714,404931,48770,947,453701,8812,0.11
20200708,AL,Alabama,4903185,421330,46424,947,467754,9540,0.1
20200708,SD,South Dakota,884659,78984,,0,78984,8928,0
20200708,AK,Alaska,731545,132175,1226,168,133401,18236,0.01
20200708,TN,Tennessee,6829174,894973,55567,814,950540,13919,0.06
20200708,WV,West Virginia,1792147,190208,3602,201,193810,10814,0.02
20200708,TX,Texas,28995881,2038144,220564,761,2258708,7790,0.1
20200708,WY,Wyoming,578759,36078,1404,243,37482,6476,0.04
20200708,UT,Utah,3205958,359005,26755,835,385760,12033,0.07
20200708,WI,Wisconsin,5822434,611150,33154,569,644304,11066,0.05
